# standard BBN prediction for primordial Helium mass fraction $Y_p$ as
# function of the baryon density $\omega_b h^2$ and number of extra
# radiation degrees of freedom $\Delta N = N_eff-3.044$. Impact of
# chemical potential of electron neutrinos neglected in this version.
#
# Calculated with PArthENoPE v1.2 for a neutron lifetime of 880.2 s
#
# Format:
# First line must contain (num_ombh2,num_DeltaN), other lines must
# contain (ombh2,DeltaN,YHe) blank lines and lines starting with #
# neglected

100 3
0.00499	0.0	0.23105526283858474
0.005444646464646465	0.0	0.231975054056544
0.005899292929292929	0.0	0.23282103531869552
0.0063539393939393935	0.0	0.23360417764965452
0.0068085858585858585	0.0	0.23433317430399417
0.0072632323232323225	0.0	0.23501503069673668
0.0077178787878787874	0.0	0.23565547490697333
0.008172525252525252	0.0	0.2362592505032532
0.008627171717171717	0.0	0.23683032998643344
0.00908181818181818	0.0	0.23737207335116386
0.009536464646464647	0.0	0.23788734787458216
0.00999111111111111	0.0	0.23837861998096155
0.010445757575757575	0.0	0.23884802664686097
0.01090040404040404	0.0	0.2392974315823242
0.011355050505050505	0.0	0.2397284699243432
0.01180969696969697	0.0	0.24014258415095407
0.012264343434343433	0.0	0.2405410532074626
0.0127189898989899	0.0	0.24092501632840113
0.013173636363636363	0.0	0.2412954926737675
0.013628282828282828	0.0	0.24165339763222526
0.014082929292929293	0.0	0.24199955644792998
0.014537575757575758	0.0	0.24233471568149642
0.014992222222222223	0.0	0.24265955290550448
0.015446868686868686	0.0	0.24297468495115696
0.015901515151515153	0.0	0.24328067495837857
0.016356161616161616	0.0	0.2435780384318335
0.01681080808080808	0.0	0.24386724846645938
0.017265454545454546	0.0	0.24414874027554279
0.017720101010101012	0.0	0.24442291513014636
0.018174747474747475	0.0	0.24469014379939408
0.01862939393939394	0.0	0.24495076956563516
0.019084040404040402	0.0	0.24520511087600838
0.01953868686868687	0.0	0.24545346368178603
0.019993333333333335	0.0	0.24569610350860116
0.0204479797979798	0.0	0.24593328729387454
0.02090262626262626	0.0	0.24616525502216655
0.021357272727272725	0.0	0.24639223118454873
0.021811919191919195	0.0	0.2466144260842428
0.022266565656565658	0.0	0.2468320370075591
0.02272121212121212	0.0	0.2470452492764746
0.023175858585858584	0.0	0.2472542371969234
0.023630505050505048	0.0	0.24745916491495829
0.024085151515151518	0.0	0.247660187191319
0.02453979797979798	0.0	0.24785745010356508
0.024994444444444444	0.0	0.24805109168375264
0.025449090909090907	0.0	0.24824124249862706
0.02590373737373737	0.0	0.24842802617844123
0.02635838383838384	0.0	0.2486115598997623
0.026813030303030304	0.0	0.24879195482698968
0.027267676767676767	0.0	0.24896931651674953
0.02772232323232323	0.0	0.24914374528885044
0.0281769696969697	0.0	0.2493153365670635
0.028631616161616164	0.0	0.24948418119262605
0.029086262626262627	0.0	0.24965036571304705
0.02954090909090909	0.0	0.2498139726485135
0.029995555555555553	0.0	0.24997508073794994
0.030450202020202023	0.0	0.250133765166569
0.030904848484848486	0.0	0.25029009777655736
0.03135949494949495	0.0	0.25044414726237696
0.03181414141414141	0.0	0.2505959793520087
0.032268787878787876	0.0	0.2507456569753362
0.032723434343434346	0.0	0.25089324042074945
0.03317808080808081	0.0	0.25103878748094355
0.03363272727272727	0.0	0.2511823535887947
0.034087373737373736	0.0	0.25132399194411326
0.0345420202020202	0.0	0.251463753631999
0.03499666666666667	0.0	0.2516016877334579
0.03545131313131313	0.0	0.2517378414288789
0.035905959595959595	0.0	0.25187226009491775
0.036360606060606065	0.0	0.2520049873952848
0.03681525252525253	0.0	0.25213606536589195
0.03726989898989899	0.0	0.25226553449477346
0.037724545454545455	0.0	0.2523934337971617
0.03817919191919192	0.0	0.2525198008860656
0.03863383838383839	0.0	0.25264467203867097
0.03908848484848485	0.0	0.2527680822588568
0.039543131313131315	0.0	0.2528900653360966
0.03999777777777778	0.0	0.25301065390099253
0.04045242424242424	0.0	0.2531298794776714
0.04090707070707071	0.0	0.2532477725332517
0.041361717171717174	0.0	0.2533643625245777
0.04181636363636364	0.0	0.25347967794239845
0.0422710101010101	0.0	0.25359374635315757
0.04272565656565657	0.0	0.25370659443854854
0.043180303030303034	0.0	0.2538182480329756
0.0436349494949495	0.0	0.2539287321590532
0.04408959595959596	0.0	0.2540380710612653
0.044544242424242424	0.0	0.254146288237898
0.044998888888888894	0.0	0.25425340647135103
0.04545353535353536	0.0	0.2543594478569253
0.04590818181818182	0.0	0.25446443383017814
0.04636282828282828	0.0	0.2545683851929299
0.04681747474747475	0.0	0.2546713221380026
0.04727212121212122	0.0	0.2547732642727621
0.04772676767676768	0.0	0.25487423064153447
0.04818141414141414	0.0	0.254974239746959
0.048636060606060606	0.0	0.25507330957033847
0.04909070707070707	0.0	0.2551714575910433
0.04954535353535354	0.0	0.25526870080502057
0.05	0.0	0.2553650557424577
0.00499	1.0	0.24347060596709907
0.005444646464646465	1.0	0.24439779964596228
0.005899292929292929	1.0	0.24525058934800353
0.0063539393939393935	1.0	0.24604003439241962
0.0068085858585858585	1.0	0.2467748979969187
0.0072632323232323225	1.0	0.2474622419559598
0.0077178787878787874	1.0	0.24810784044809747
0.008172525252525252	1.0	0.24871647521802345
0.008627171717171717	1.0	0.2492921507372005
0.00908181818181818	1.0	0.24983825404144666
0.009536464646464647	1.0	0.2503576754836873
0.00999111111111111	1.0	0.2508529013379278
0.010445757575757575	1.0	0.25132608577907073
0.01090040404040404	1.0	0.2517791075162601
0.011355050505050505	1.0	0.252213614846037
0.01180969696969697	1.0	0.25263106185547124
0.012264343434343433	1.0	0.25303273778279417
